Pop,DaystoTop,Valence5,Highest_Charting_Position,Number_of_Times_Charted,Release_Date,Song_Name,Song_ID,Genre,Acousticness,Tempo,Valence,Chord,EndHighWeek,HighestPos,Valence1,Valence2,Valence3,Valence4
3,84 days,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,84 days,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,85 days,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,86 days,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,88 days,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,91 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,91 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,91 days,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,91 days,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,96 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,98 days,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3,98 days,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,98 days,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,98 days,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,98 days,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,99 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,99 days,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,104 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,104 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,105 days,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3,105 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,105 days,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3,105 days,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,105 days,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,106 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,106 days,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3,106 days,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,112 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,112 days,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3,112 days,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,112 days,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,112 days,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3,112 days,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,113 days,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,119 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,119 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,119 days,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,121 days,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,126 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,126 days,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3,126 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,126 days,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3,126 days,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,127 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,128 days,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,133 days,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3,134 days,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,134 days,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3,134 days,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,140 days,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,140 days,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,141 days,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,147 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,147 days,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3,147 days,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,147 days,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,154 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,154 days,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,155 days,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,161 days,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,161 days,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,161 days,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,162 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,162 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,162 days,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,168 days,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,168 days,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,168 days,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,168 days,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,169 days,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,175 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,175 days,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,175 days,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,182 days,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,189 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,189 days,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,189 days,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3,189 days,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,191 days,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,191 days,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,196 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,203 days,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,203 days,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,206 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,206 days,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,209 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,215 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,215 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,217 days,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,217 days,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,217 days,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,217 days,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3,224 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,224 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,224 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,224 days,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,227 days,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,231 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,231 days,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3,232 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,238 days,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,238 days,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,245 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,252 days,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,252 days,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,252 days,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,259 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,259 days,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3,259 days,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,262 days,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,266 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,266 days,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,273 days,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3,280 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,281 days,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,294 days,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,301 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,308 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,308 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,308 days,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,314 days,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,314 days,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,314 days,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,314 days,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,315 days,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,322 days,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,331 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,336 days,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,350 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,350 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,352 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,357 days,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,364 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,386 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,392 days,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,399 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,406 days,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,420 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,422 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,455 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,455 days,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3,455 days,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,455 days,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,467 days,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,476 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,477 days,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,479 days,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,518 days,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,547 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,560 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,567 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,588 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,614 days,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,637 days,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,637 days,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3,644 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,728 days,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3,761 days,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,770 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,792 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,833 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,847 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,945 days,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,1136 days,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,1190 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,1323 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,1463 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,1512 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,1540 days,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,1750 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,1869 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,1995 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,1995 days,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,2223 days,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,2422 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,2509 days,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,2676 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,2732 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,2742 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,2782 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,2814 days,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,2860 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,3169 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,3287 days,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,3372 days,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,3567 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,3751 days,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,3867 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,4102 days,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,4264 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,4477 days,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,5057 days,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,5183 days,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,6233 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,8386 days,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,9420 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,9546 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,9551 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,10900 days,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,13175 days,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,13467 days,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,14896 days,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,15029 days,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,15282 days,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,16114 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,0 days,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,6 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,6 days,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,7 days,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
4,7 days,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,7 days,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
4,7 days,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4,7 days,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4,7 days,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
4,7 days,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
4,7 days,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,7 days,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,8 days,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,8 days,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,8 days,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,8 days,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,8 days,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,9 days,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,10 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,11 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,14 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,14 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,14 days,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,14 days,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,14 days,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,14 days,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,15 days,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,15 days,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,17 days,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,18 days,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,21 days,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,21 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,21 days,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,21 days,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,21 days,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,21 days,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,21 days,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,22 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,22 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,22 days,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,22 days,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,28 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,28 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,28 days,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,28 days,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,29 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,35 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,35 days,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,35 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,35 days,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,35 days,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,36 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,36 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,41 days,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,42 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,42 days,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,42 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,42 days,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,42 days,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,43 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,44 days,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,44 days,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,44 days,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,49 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,49 days,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,49 days,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,50 days,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,56 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,56 days,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,57 days,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,58 days,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,58 days,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,59 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,59 days,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,59 days,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,63 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,63 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,63 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,63 days,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,63 days,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,64 days,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,64 days,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,70 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,70 days,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,70 days,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,71 days,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,71 days,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,76 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,77 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,77 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,77 days,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,77 days,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,77 days,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,78 days,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,80 days,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,84 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,84 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,84 days,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,84 days,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,85 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,91 days,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,91 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,91 days,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,92 days,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,92 days,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,93 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,98 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,98 days,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,99 days,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,100 days,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,102 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,105 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,105 days,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,105 days,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,106 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,106 days,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,112 days,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,112 days,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,113 days,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,117 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,119 days,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,119 days,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,119 days,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,120 days,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,126 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,126 days,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,127 days,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,132 days,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,133 days,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,134 days,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,139 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,140 days,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,141 days,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,147 days,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,154 days,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,157 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,168 days,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,170 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,175 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,176 days,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,181 days,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
